invoice_id,timestamp,day_of_week,hour,channel,zone,cashier_id,client_name,product_name,quantity,total_price,is_anulada,insumo_name,insumo_qty_used,context_event,weather
130,2026-02-02 20:02:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_105,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
131,2026-02-02 22:33:00,Lunes,22,Cliente al paso,Zona Oeste,Cajero_2,Cliente_107,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
132,2026-02-02 22:21:00,Lunes,22,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_113,Taco de Carnitas,4,6800.0,False,Carne de Cerdo Carnitas (kg),0.4,Día Comercial Estándar,Despejado
133,2026-02-02 20:30:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_147,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
134,2026-02-02 22:57:00,Lunes,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_118,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
135,2026-02-02 22:38:00,Lunes,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_138,Agua de Horchata Grande,4,3600.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
136,2026-02-02 22:24:00,Lunes,22,Cliente al paso,Zona Oeste,Cajero_2,Cliente_131,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
137,2026-02-02 21:45:00,Lunes,21,Envío a domicilio,Zona Sur,Cajero_1,Cliente_137,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
138,2026-02-02 22:21:00,Lunes,22,Cliente al paso,Zona Sur,Cajero_1,Cliente_134,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
139,2026-02-02 21:25:00,Lunes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_128,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
140,2026-02-02 22:13:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_137,Gaseosa en Lata,4,4800.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
141,2026-02-02 23:53:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_142,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
142,2026-02-02 22:50:00,Lunes,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_132,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
143,2026-02-02 21:20:00,Lunes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_116,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
144,2026-02-02 22:39:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_129,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
145,2026-02-02 22:31:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_144,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Día Comercial Estándar,Despejado
146,2026-02-02 21:21:00,Lunes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_140,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
147,2026-02-02 22:46:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_129,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
148,2026-02-02 21:16:00,Lunes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_102,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
149,2026-02-02 20:41:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_141,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
150,2026-02-02 22:15:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_106,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
151,2026-02-02 23:31:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_111,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
152,2026-02-02 22:14:00,Lunes,22,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_111,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
153,2026-02-02 22:05:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_119,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
154,2026-02-02 20:13:00,Lunes,20,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_140,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
155,2026-02-02 22:42:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_130,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
156,2026-02-02 21:54:00,Lunes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_141,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
157,2026-02-02 22:45:00,Lunes,22,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_107,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
158,2026-02-02 20:46:00,Lunes,20,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_130,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
159,2026-02-02 22:43:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_104,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
160,2026-02-02 23:19:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_126,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
161,2026-02-02 22:45:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_144,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
162,2026-02-02 21:50:00,Lunes,21,Envío a domicilio,Zona Sur,Cajero_2,Cliente_149,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
163,2026-02-02 23:42:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_VIP_Juan,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
164,2026-02-02 20:07:00,Lunes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_124,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
165,2026-02-02 23:56:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_136,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
166,2026-02-02 23:42:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_148,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
167,2026-02-02 23:38:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_138,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
168,2026-02-02 20:23:00,Lunes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_110,Quesadilla Especial,4,8800.0,False,Queso Muzzarella (kg),0.6,Día Comercial Estándar,Despejado
169,2026-02-02 22:48:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_105,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Día Comercial Estándar,Despejado
170,2026-02-02 22:33:00,Lunes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_127,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
171,2026-02-02 22:18:00,Lunes,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_129,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
172,2026-02-02 22:39:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_146,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
173,2026-02-02 22:08:00,Lunes,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_113,Quesadilla Especial,4,8800.0,False,Queso Muzzarella (kg),0.6,Día Comercial Estándar,Despejado
174,2026-02-02 22:58:00,Lunes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_128,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
175,2026-02-02 22:20:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_141,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
176,2026-02-02 22:52:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_111,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
177,2026-02-02 23:25:00,Lunes,23,Cliente al paso,Zona Oeste,Cajero_1,Cliente_123,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
178,2026-02-02 23:56:00,Lunes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_149,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
179,2026-02-02 22:02:00,Lunes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_104,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
180,2026-02-02 23:45:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_VIP_Juan,Taco al Pastor,1,0.0,True,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
181,2026-02-02 23:13:00,Lunes,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_137,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
182,2026-02-02 22:40:00,Lunes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_102,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
183,2026-02-03 23:34:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_135,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
184,2026-02-03 21:17:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_148,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
185,2026-02-03 21:28:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_136,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
186,2026-02-03 22:23:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_142,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
187,2026-02-03 20:27:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_135,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
188,2026-02-03 23:57:00,Martes,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_130,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
189,2026-02-03 21:23:00,Martes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_133,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
190,2026-02-03 22:58:00,Martes,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_149,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
191,2026-02-03 21:35:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_105,Taco de Barbacoa,2,0.0,True,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
192,2026-02-03 22:45:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_125,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
193,2026-02-03 20:31:00,Martes,20,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_127,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
194,2026-02-03 21:50:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_146,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
195,2026-02-03 22:23:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_122,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
196,2026-02-03 22:17:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_132,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
197,2026-02-03 23:29:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_142,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
198,2026-02-03 22:03:00,Martes,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_134,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
199,2026-02-03 22:57:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_134,Taco de Asada,3,0.0,True,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
200,2026-02-03 23:34:00,Martes,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_129,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
201,2026-02-03 21:56:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_126,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
202,2026-02-03 23:44:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_116,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
203,2026-02-03 20:17:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_111,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
204,2026-02-03 21:19:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_138,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
205,2026-02-03 21:14:00,Martes,21,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_131,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
206,2026-02-03 22:20:00,Martes,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_130,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
207,2026-02-03 21:59:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_112,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
208,2026-02-03 22:31:00,Martes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_140,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
209,2026-02-03 23:44:00,Martes,23,Cliente al paso,Zona Sur,Cajero_2,Cliente_123,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
210,2026-02-03 21:25:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_141,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
211,2026-02-03 22:42:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_127,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
212,2026-02-03 22:50:00,Martes,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_145,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
213,2026-02-03 20:17:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_128,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
214,2026-02-03 21:57:00,Martes,21,Envío a domicilio,Zona Sur,Cajero_2,Cliente_103,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
215,2026-02-03 21:34:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_110,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
216,2026-02-03 20:54:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_145,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
217,2026-02-03 21:14:00,Martes,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_104,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
218,2026-02-03 23:41:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_135,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
219,2026-02-03 22:30:00,Martes,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_124,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
220,2026-02-03 23:33:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_143,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
221,2026-02-03 22:19:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_141,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
222,2026-02-03 22:59:00,Martes,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_106,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
223,2026-02-03 22:43:00,Martes,22,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_129,Gaseosa en Lata,1,0.0,True,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
224,2026-02-03 21:35:00,Martes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_109,Taco de Barbacoa,4,7600.0,False,Carne de Barbacoa (kg),0.44,Día Comercial Estándar,Despejado
225,2026-02-03 21:20:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_121,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
226,2026-02-03 22:52:00,Martes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_126,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
227,2026-02-03 21:53:00,Martes,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_140,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
228,2026-02-03 21:21:00,Martes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_102,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
229,2026-02-03 20:31:00,Martes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_120,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
230,2026-02-03 23:48:00,Martes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_114,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
231,2026-02-03 20:21:00,Martes,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_104,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
232,2026-02-04 21:48:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_114,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
233,2026-02-04 21:47:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_135,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
234,2026-02-04 22:37:00,Miércoles,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_118,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
235,2026-02-04 20:29:00,Miércoles,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_134,Agua de Horchata Grande,1,0.0,True,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
236,2026-02-04 21:43:00,Miércoles,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_148,Taco al Pastor,3,0.0,True,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
237,2026-02-04 20:31:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_134,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
238,2026-02-04 22:29:00,Miércoles,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_124,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
239,2026-02-04 21:32:00,Miércoles,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_VIP_Juan,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
240,2026-02-04 23:20:00,Miércoles,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_108,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
241,2026-02-04 21:35:00,Miércoles,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_139,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
242,2026-02-04 22:39:00,Miércoles,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_144,Taco de Barbacoa,4,7600.0,False,Carne de Barbacoa (kg),0.44,Día Comercial Estándar,Despejado
243,2026-02-04 20:23:00,Miércoles,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_120,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
244,2026-02-04 22:33:00,Miércoles,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_102,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
